sample_id	chrom	start	end	cn_a	cn_b
2_S1_C113	chr6	95461510	158711367	2	2
2_S1_C113	chr6	158961367	170483369	4	2
2_S1_C113	chr7	1	2566124	3	2
2_S1_C113	chr7	2816124	52793484	2	2
2_S1_C113	chr7	53043484	57344929	2	2
2_S1_C113	chr7	57594929	78997265	2	2
2_S1_C113	chr7	79247265	99384835	4	2
2_S1_C113	chr7	99634835	158953939	5	3
2_S1_C113	chr8	1	43464189	2	2
2_S1_C113	chr8	43714189	146232982	2	2
2_S1_C113	chr9	1	38455271	2	0
2_S1_C113	chr9	38705271	77484350	3	2
2_S1_C113	chr9	77734350	91201591	2	2
2_S1_C113	chr9	92318713	95194848	2	0
2_S1_C113	chr9	95444848	110089204	2	0
2_S1_C113	chr9	110339204	126253465	2	2
2_S1_C113	chr9	126503465	136798467	2	0
2_S1_C113	chr9	137048467	140652749	3	0
2_S1_C113	chr10	1	25935893	4	1
2_S1_C113	chr10	26185893	38238878	3	1
2_S1_C113	chr10	38488878	107406270	3	1
2_S1_C113	chr10	107656270	134971887	3	1
2_S1_C113	chr11	1	50467823	2	2
2_S1_C113	chr11	50717823	103641583	2	2
2_S1_C113	chr11	103891583	134714034	2	2
2_S1_C113	chr12	1	8895671	8	2
2_S1_C113	chr12	9145671	25168152	4	2
2_S1_C113	chr12	25418152	32876402	3	1
2_S1_C113	chr12	33126402	34541833	3	1
2_S1_C113	chr12	34791833	133124839	2	0
2_S1_C113	chr13	1	115048768	2	0
2_S1_C113	chr14	1	91377936	2	2
2_S1_C113	chr14	91627936	96629947	2	0
2_S1_C113	chr14	96879947	107118565	2	0
2_S1_C113	chr15	1	102279257	2	0
2_S1_C113	chr16	1	34866227	2	1
2_S1_C113	chr16	35116227	60796920	2	1
2_S1_C113	chr16	61046920	90104086	2	1
2_S1_C113	chr17	1	20917988	2	0
2_S1_C113	chr17	22037717	37744705	2	0
2_S1_C113	chr17	37994705	80950489	2	0
2_S1_C113	chr18	1	13869915	2	0
2_S1_C113	chr18	14119915	77797547	2	2
2_S1_C113	chr19	1	16309276	3	0
2_S1_C113	chr19	16559276	18965829	4	3
2_S1_C113	chr19	19215829	24113813	2	2
2_S1_C113	chr19	24363813	58800333	2	2
2_S1_C113	chr20	1	25388095	2	2
2_S1_C113	chr20	25638095	62119280	2	2
2_S1_C113	chr21	1	47879225	2	1
2_S1_C113	chr22	1	50727844	2	0
2_S1_C113	chrX	2589197	45662873	2	0
2_S1_C113	chrX	45912873	58100939	2	0
2_S1_C113	chrX	69769132	154938160	3	0
2_S1_C115	chr1	1	20033345	2	0
2_S1_C115	chr1	20283345	104371959	2	2
2_S1_C115	chr1	104621959	118054841	2	0
2_S1_C115	chr1	118304841	120291655	4	2
2_S1_C115	chr1	120541655	188974205	5	2
2_S1_C115	chr1	189224205	248234141	3	2
2_S1_C115	chr2	1	20566626	4	3
2_S1_C115	chr2	20816626	22517503	3	1
2_S1_C115	chr2	22767503	82241544	2	1
2_S1_C115	chr2	82491544	89074867	2	1
2_S1_C115	chr2	89324867	196111610	2	1
2_S1_C115	chr2	196361610	242637536	1	1
2_S1_C115	chr3	1	89999669	2	0
2_S1_C115	chr3	90249669	197339330	2	1
2_S1_C115	chr4	1	8680548	2	0
2_S1_C115	chr4	8930548	48806634	2	0
2_S1_C115	chr4	49056634	80783051	2	2
2_S1_C115	chr4	81033051	163584523	2	2
2_S1_C115	chr4	163834523	190845177	4	2
2_S1_C115	chr5	1	1482027	3	2
2_S1_C115	chr5	1732027	45951245	2	2
2_S1_C115	chr5	46201245	159987445	2	0
2_S1_C115	chr5	160237445	180599194	4	0
2_S1_C115	chr6	1	40753750	2	2
2_S1_C115	chr6	41003750	46943077	2	2
2_S1_C115	chr6	47193077	57484444	2	2
2_S1_C115	chr6	57734444	95211510	2	2
2_S1_C115	chr6	95461510	158711367	2	2
2_S1_C115	chr6	158961367	170483369	4	2
2_S1_C115	chr7	1	2566124	2	2
2_S1_C115	chr7	2816124	52793484	2	2
2_S1_C115	chr7	53043484	57344929	3	1
2_S1_C115	chr7	57594929	78997265	2	2
2_S1_C115	chr7	79247265	99384835	4	2
2_S1_C115	chr7	99634835	158953939	5	3
2_S1_C115	chr8	1	43464189	2	2
2_S1_C115	chr8	43714189	146232982	2	2
2_S1_C115	chr9	1	38455271	2	0
2_S1_C115	chr9	38705271	77484350	2	1
2_S1_C115	chr9	77734350	91201591	2	1
2_S1_C115	chr9	92318713	95194848	2	0
2_S1_C115	chr9	95444848	110089204	2	0
2_S1_C115	chr9	110339204	126253465	2	1
2_S1_C115	chr9	126503465	136798467	2	0
2_S1_C115	chr9	137048467	140652749	2	0
2_S1_C115	chr10	1	25935893	4	2
2_S1_C115	chr10	26185893	38238878	3	2
2_S1_C115	chr10	38488878	107406270	3	1
2_S1_C115	chr10	107656270	134971887	2	1
2_S1_C115	chr11	1	50467823	2	2
2_S1_C115	chr11	50717823	103641583	2	2
2_S1_C115	chr11	103891583	134714034	3	1
2_S1_C115	chr12	1	8895671	8	2
2_S1_C115	chr12	9145671	25168152	4	2
2_S1_C115	chr12	25418152	32876402	2	2
2_S1_C115	chr12	33126402	34541833	3	2
2_S1_C115	chr12	34791833	133124839	2	0
2_S1_C115	chr13	1	115048768	2	0
2_S1_C115	chr14	1	91377936	2	2
2_S1_C115	chr14	91627936	96629947	2	0
2_S1_C115	chr14	96879947	107118565	2	0
2_S1_C115	chr15	1	102279257	2	0
2_S1_C115	chr16	1	34866227	2	1
2_S1_C115	chr16	35116227	60796920	2	1
2_S1_C115	chr16	61046920	90104086	2	1
2_S1_C115	chr17	1	20917988	2	0
2_S1_C115	chr17	22037717	37744705	2	0
2_S1_C115	chr17	37994705	80950489	2	0
2_S1_C115	chr18	1	13869915	2	0
2_S1_C115	chr18	14119915	77797547	2	2
2_S1_C115	chr19	1	16309276	2	0
2_S1_C115	chr19	16559276	18965829	4	3
2_S1_C115	chr19	19215829	24113813	3	1
2_S1_C115	chr19	24363813	58800333	2	2
2_S1_C115	chr20	1	25388095	2	2
2_S1_C115	chr20	25638095	62119280	2	2
2_S1_C115	chr21	1	47879225	2	1
2_S1_C115	chr22	1	50727844	2	0
2_S1_C115	chrX	2589197	45662873	2	0
2_S1_C115	chrX	45912873	58100939	2	0
2_S1_C115	chrX	69769132	154938160	2	0
2_S1_C118	chr1	1	20033345	2	0
2_S1_C118	chr1	20283345	104371959	2	2
2_S1_C118	chr1	104621959	118054841	2	0
2_S1_C118	chr1	118304841	120291655	4	2
2_S1_C118	chr1	120541655	188974205	5	2
2_S1_C118	chr1	189224205	248234141	3	2
2_S1_C118	chr2	1	20566626	4	3
2_S1_C118	chr2	20816626	22517503	2	2
2_S1_C118	chr2	22767503	82241544	2	1
2_S1_C118	chr2	82491544	89074867	2	1
2_S1_C118	chr2	89324867	196111610	2	1
2_S1_C118	chr2	196361610	242637536	1	1
2_S1_C118	chr3	1	89999669	2	0
2_S1_C118	chr3	90249669	197339330	2	1
2_S1_C118	chr4	1	8680548	1	1
2_S1_C118	chr4	8930548	48806634	2	0
2_S1_C118	chr4	49056634	80783051	2	2
2_S1_C118	chr4	81033051	163584523	2	2
2_S1_C118	chr4	163834523	190845177	3	2
2_S1_C118	chr5	1	1482027	4	2
2_S1_C118	chr5	1732027	45951245	2	2
2_S1_C118	chr5	46201245	159987445	2	0
2_S1_C118	chr5	160237445	180599194	4	0
2_S1_C118	chr6	1	40753750	2	2
2_S1_C118	chr6	41003750	46943077	2	2
2_S1_C118	chr6	47193077	57484444	2	2
2_S1_C118	chr6	57734444	95211510	2	2
2_S1_C118	chr6	95461510	158711367	2	2
2_S1_C118	chr6	158961367	170483369	4	2
2_S1_C118	chr7	1	2566124	3	2
2_S1_C118	chr7	2816124	52793484	2	2
2_S1_C118	chr7	53043484	57344929	2	2
2_S1_C118	chr7	57594929	78997265	2	2
2_S1_C118	chr7	79247265	99384835	4	2
2_S1_C118	chr7	99634835	158953939	5	3
2_S1_C118	chr8	1	43464189	2	2
2_S1_C118	chr8	43714189	146232982	2	2
2_S1_C118	chr9	1	38455271	2	0
2_S1_C118	chr9	38705271	77484350	2	1
2_S1_C118	chr9	77734350	91201591	2	1
2_S1_C118	chr9	92318713	95194848	2	0
2_S1_C118	chr9	95444848	110089204	2	0
2_S1_C118	chr9	110339204	126253465	2	1
2_S1_C118	chr9	126503465	136798467	2	0
2_S1_C118	chr9	137048467	140652749	2	0
2_S1_C118	chr10	1	25935893	4	2
2_S1_C118	chr10	26185893	38238878	3	2
2_S1_C118	chr10	38488878	107406270	3	1
2_S1_C118	chr10	107656270	134971887	2	1
2_S1_C118	chr11	1	50467823	2	2
2_S1_C118	chr11	50717823	103641583	2	2
2_S1_C118	chr11	103891583	134714034	2	2
2_S1_C118	chr12	1	8895671	8	2
2_S1_C118	chr12	9145671	25168152	4	2
2_S1_C118	chr12	25418152	32876402	2	2
2_S1_C118	chr12	33126402	34541833	2	2
2_S1_C118	chr12	34791833	133124839	2	0
2_S1_C118	chr13	1	115048768	2	0
2_S1_C118	chr14	1	91377936	2	1
2_S1_C118	chr14	91627936	96629947	2	0
2_S1_C118	chr14	96879947	107118565	2	0
2_S1_C118	chr15	1	102279257	3	0
2_S1_C118	chr16	1	34866227	2	1
2_S1_C118	chr16	35116227	60796920	2	1
2_S1_C118	chr16	61046920	90104086	2	1
2_S1_C118	chr17	1	20917988	2	0
2_S1_C118	chr17	22037717	37744705	2	0
2_S1_C118	chr17	37994705	80950489	2	0
2_S1_C118	chr18	1	13869915	2	0
2_S1_C118	chr18	14119915	77797547	2	2
2_S1_C118	chr19	1	16309276	2	0
2_S1_C118	chr19	16559276	18965829	4	3
2_S1_C118	chr19	19215829	24113813	3	2
2_S1_C118	chr19	24363813	58800333	2	2
2_S1_C118	chr20	1	25388095	2	2
2_S1_C118	chr20	25638095	62119280	2	2
2_S1_C118	chr21	1	47879225	2	1
2_S1_C118	chr22	1	50727844	2	0
2_S1_C118	chrX	2589197	45662873	2	0
2_S1_C118	chrX	45912873	58100939	3	0
2_S1_C118	chrX	69769132	154938160	2	0
2_S1_C121	chr1	1	20033345	2	0
2_S1_C121	chr1	20283345	104371959	2	2
2_S1_C121	chr1	104621959	118054841	2	0
2_S1_C121	chr1	118304841	120291655	5	2
2_S1_C121	chr1	120541655	188974205	5	2
2_S1_C121	chr1	189224205	248234141	3	2
2_S1_C121	chr2	1	20566626	4	3
2_S1_C121	chr2	20816626	22517503	3	2
2_S1_C121	chr2	22767503	82241544	2	1
2_S1_C121	chr2	82491544	89074867	2	1
2_S1_C121	chr2	89324867	196111610	2	1
2_S1_C121	chr2	196361610	242637536	1	1
2_S1_C121	chr3	1	89999669	2	0
2_S1_C121	chr3	90249669	197339330	2	1
2_S1_C121	chr4	1	8680548	2	0
2_S1_C121	chr4	8930548	48806634	2	0
2_S1_C121	chr4	49056634	80783051	2	2
2_S1_C121	chr4	81033051	163584523	2	2
2_S1_C121	chr4	163834523	190845177	4	2
2_S1_C121	chr5	1	1482027	4	1
2_S1_C121	chr5	1732027	45951245	2	2
2_S1_C121	chr5	46201245	159987445	2	0
2_S1_C121	chr5	160237445	180599194	3	1
2_S1_C121	chr6	1	40753750	2	2
2_S1_C121	chr6	41003750	46943077	2	2
2_S1_C121	chr6	47193077	57484444	2	2
2_S1_C121	chr6	57734444	95211510	2	2
2_S1_C121	chr6	95461510	158711367	2	2
2_S1_C121	chr6	158961367	170483369	4	2
2_S1_C121	chr7	1	2566124	3	2
2_S1_C121	chr7	2816124	52793484	2	2
2_S1_C121	chr7	53043484	57344929	2	2
2_S1_C121	chr7	57594929	78997265	2	2
2_S1_C121	chr7	79247265	99384835	4	2
2_S1_C121	chr7	99634835	158953939	5	3
2_S1_C121	chr8	1	43464189	2	2
2_S1_C121	chr8	43714189	146232982	2	2
2_S1_C121	chr9	1	38455271	2	0
2_S1_C121	chr9	38705271	77484350	2	1
2_S1_C121	chr9	77734350	91201591	2	1
2_S1_C121	chr9	92318713	95194848	2	0
2_S1_C121	chr9	95444848	110089204	2	0
2_S1_C121	chr9	110339204	126253465	2	1
2_S1_C121	chr9	126503465	136798467	2	0
2_S1_C121	chr9	137048467	140652749	2	0
2_S1_C121	chr10	1	25935893	4	2
2_S1_C121	chr10	26185893	38238878	3	2
2_S1_C121	chr10	38488878	107406270	3	1
2_S1_C121	chr10	107656270	134971887	2	1
2_S1_C121	chr11	1	50467823	2	2
2_S1_C121	chr11	50717823	103641583	2	2
2_S1_C121	chr11	103891583	134714034	2	2
2_S1_C121	chr12	1	8895671	8	2
2_S1_C121	chr12	9145671	25168152	4	2
2_S1_C121	chr12	25418152	32876402	2	2
2_S1_C121	chr12	33126402	34541833	2	2
2_S1_C121	chr12	34791833	133124839	2	0
2_S1_C121	chr13	1	115048768	2	0
2_S1_C121	chr14	1	91377936	2	2
2_S1_C121	chr14	91627936	96629947	2	0
2_S1_C121	chr14	96879947	107118565	2	0
2_S1_C121	chr15	1	102279257	2	0
2_S1_C121	chr16	1	34866227	2	1
2_S1_C121	chr16	35116227	60796920	2	1
2_S1_C121	chr16	61046920	90104086	2	1
2_S1_C121	chr17	1	20917988	2	0
2_S1_C121	chr17	22037717	37744705	2	0
2_S1_C121	chr17	37994705	80950489	2	0
2_S1_C121	chr18	1	13869915	2	0
2_S1_C121	chr18	14119915	77797547	2	2
2_S1_C121	chr19	1	16309276	3	0
2_S1_C121	chr19	16559276	18965829	4	3
2_S1_C121	chr19	19215829	24113813	3	1
2_S1_C121	chr19	24363813	58800333	2	2
2_S1_C121	chr20	1	25388095	2	2
2_S1_C121	chr20	25638095	62119280	2	2
2_S1_C121	chr21	1	47879225	2	1
2_S1_C121	chr22	1	50727844	2	0
2_S1_C121	chrX	2589197	45662873	2	0
2_S1_C121	chrX	45912873	58100939	2	0
2_S1_C121	chrX	69769132	154938160	2	0
2_S1_C122	chr1	1	20033345	2	0
2_S1_C122	chr1	20283345	104371959	2	2
2_S1_C122	chr1	104621959	118054841	2	0
2_S1_C122	chr1	118304841	120291655	5	1
2_S1_C122	chr1	120541655	188974205	5	2
2_S1_C122	chr1	189224205	248234141	3	2
2_S1_C122	chr2	1	20566626	4	3
2_S1_C122	chr2	20816626	22517503	2	2
2_S1_C122	chr2	22767503	82241544	2	1
2_S1_C122	chr2	82491544	89074867	2	1
2_S1_C122	chr2	89324867	196111610	2	1
2_S1_C122	chr2	196361610	242637536	1	1
2_S1_C122	chr3	1	89999669	2	0
2_S1_C122	chr3	90249669	197339330	2	1
2_S1_C122	chr4	1	8680548	1	1
2_S1_C122	chr4	8930548	48806634	2	0
2_S1_C122	chr4	49056634	80783051	2	2
2_S1_C122	chr4	81033051	163584523	2	2
2_S1_C122	chr4	163834523	190845177	4	2
2_S1_C122	chr5	1	1482027	3	2
2_S1_C122	chr5	1732027	45951245	2	2
2_S1_C122	chr5	46201245	159987445	2	0
2_S1_C122	chr5	160237445	180599194	4	0
2_S1_C122	chr6	1	40753750	2	2
2_S1_C122	chr6	41003750	46943077	2	2
2_S1_C122	chr6	47193077	57484444	2	2
2_S1_C122	chr6	57734444	95211510	2	2
2_S1_C122	chr6	95461510	158711367	2	2
2_S1_C122	chr6	158961367	170483369	4	2
2_S1_C122	chr7	1	2566124	3	2
2_S1_C122	chr7	2816124	52793484	2	2
2_S1_C122	chr7	53043484	57344929	2	2
2_S1_C122	chr7	57594929	78997265	2	2
2_S1_C122	chr7	79247265	99384835	4	2
2_S1_C122	chr7	99634835	158953939	5	3
2_S1_C122	chr8	1	43464189	2	2
2_S1_C122	chr8	43714189	146232982	2	2
2_S1_C122	chr9	1	38455271	2	0
2_S1_C122	chr9	38705271	77484350	2	0
2_S1_C122	chr9	77734350	91201591	2	0
2_S1_C122	chr9	92318713	95194848	2	0
2_S1_C122	chr9	95444848	110089204	2	0
2_S1_C122	chr9	110339204	126253465	2	0
2_S1_C122	chr9	126503465	136798467	2	0
2_S1_C122	chr9	137048467	140652749	2	0
2_S1_C122	chr10	1	25935893	4	2
2_S1_C122	chr10	26185893	38238878	3	2
2_S1_C122	chr10	38488878	107406270	3	1
2_S1_C122	chr10	107656270	134971887	2	1
2_S1_C122	chr11	1	50467823	2	2
2_S1_C122	chr11	50717823	103641583	2	2
2_S1_C122	chr11	103891583	134714034	2	2
2_S1_C122	chr12	1	8895671	8	2
2_S1_C122	chr12	9145671	25168152	4	2
2_S1_C122	chr12	25418152	32876402	2	2
2_S1_C122	chr12	33126402	34541833	2	2
2_S1_C122	chr12	34791833	133124839	2	0
2_S1_C122	chr13	1	115048768	2	0
2_S1_C122	chr14	1	91377936	2	2
2_S1_C122	chr14	91627936	96629947	2	0
2_S1_C122	chr14	96879947	107118565	2	0
2_S1_C122	chr15	1	102279257	2	0
2_S1_C122	chr16	1	34866227	2	1
2_S1_C122	chr16	35116227	60796920	2	1
2_S1_C122	chr16	61046920	90104086	2	1
2_S1_C122	chr17	1	20917988	2	0
2_S1_C122	chr17	22037717	37744705	2	0
2_S1_C122	chr17	37994705	80950489	2	0
2_S1_C122	chr18	1	13869915	2	0
2_S1_C122	chr18	14119915	77797547	2	2
2_S1_C122	chr19	1	16309276	3	0
2_S1_C122	chr19	16559276	18965829	5	2
2_S1_C122	chr19	19215829	24113813	3	2
2_S1_C122	chr19	24363813	58800333	2	2
2_S1_C122	chr20	1	25388095	2	2
2_S1_C122	chr20	25638095	62119280	2	2
2_S1_C122	chr21	1	47879225	2	1
2_S1_C122	chr22	1	50727844	2	0
2_S1_C122	chrX	2589197	45662873	2	0
2_S1_C122	chrX	45912873	58100939	2	0
2_S1_C122	chrX	69769132	154938160	2	0
2_S1_C124	chr1	1	20033345	2	0
2_S1_C124	chr1	20283345	104371959	2	2
2_S1_C124	chr1	104621959	118054841	2	0
2_S1_C124	chr1	118304841	120291655	4	1
2_S1_C124	chr1	120541655	188974205	4	2
2_S1_C124	chr1	189224205	248234141	3	2
2_S1_C124	chr2	1	20566626	4	4
2_S1_C124	chr2	20816626	22517503	4	2
2_S1_C124	chr2	22767503	82241544	2	2
2_S1_C124	chr2	82491544	89074867	2	2
2_S1_C124	chr2	89324867	196111610	2	2
2_S1_C124	chr2	196361610	242637536	2	1
2_S1_C124	chr3	1	89999669	2	0
2_S1_C124	chr3	90249669	197339330	2	2
2_S1_C124	chr4	1	8680548	1	1
2_S1_C124	chr4	8930548	48806634	2	0
2_S1_C124	chr4	49056634	80783051	2	1
2_S1_C124	chr4	81033051	163584523	2	1
2_S1_C124	chr4	163834523	190845177	4	2
2_S1_C124	chr5	1	1482027	4	1
2_S1_C124	chr5	1732027	45951245	2	2
2_S1_C124	chr5	46201245	159987445	2	0
2_S1_C124	chr5	160237445	180599194	4	0
2_S1_C124	chr6	1	40753750	2	2
2_S1_C124	chr6	41003750	46943077	2	2
2_S1_C124	chr6	47193077	57484444	2	2
2_S1_C124	chr6	57734444	95211510	2	2
2_S1_C124	chr6	95461510	158711367	2	2
2_S1_C124	chr6	158961367	170483369	3	2
2_S1_C124	chr7	1	2566124	2	2
2_S1_C124	chr7	2816124	52793484	2	1
2_S1_C124	chr7	53043484	57344929	2	2
2_S1_C124	chr7	57594929	78997265	2	2
2_S1_C124	chr7	79247265	99384835	3	2
2_S1_C124	chr7	99634835	158953939	3	3
2_S1_C124	chr8	1	43464189	2	2
2_S1_C124	chr8	43714189	146232982	2	2
2_S1_C124	chr9	1	38455271	2	0
2_S1_C124	chr9	38705271	77484350	3	0
2_S1_C124	chr9	77734350	91201591	2	1
2_S1_C124	chr9	92318713	95194848	3	0
2_S1_C124	chr9	95444848	110089204	3	0
2_S1_C124	chr9	110339204	126253465	3	0
2_S1_C124	chr9	126503465	136798467	3	0
2_S1_C124	chr9	137048467	140652749	3	0
2_S1_C124	chr10	1	25935893	4	2
2_S1_C124	chr10	26185893	38238878	3	2
2_S1_C124	chr10	38488878	107406270	3	1
2_S1_C124	chr10	107656270	134971887	3	1
2_S1_C124	chr11	1	50467823	2	2
2_S1_C124	chr11	50717823	103641583	2	2
2_S1_C124	chr11	103891583	134714034	2	2
2_S1_C124	chr12	1	8895671	8	2
2_S1_C124	chr12	9145671	25168152	3	2
2_S1_C124	chr12	25418152	32876402	2	2
2_S1_C124	chr12	33126402	34541833	2	2
2_S1_C124	chr12	34791833	133124839	2	0
2_S1_C124	chr13	1	115048768	2	0
2_S1_C124	chr14	1	91377936	2	2
2_S1_C124	chr14	91627936	96629947	2	0
2_S1_C124	chr14	96879947	107118565	2	0
2_S1_C124	chr15	1	102279257	2	0
2_S1_C124	chr16	1	34866227	2	1
2_S1_C124	chr16	35116227	60796920	2	1
2_S1_C124	chr16	61046920	90104086	2	2
2_S1_C124	chr17	1	20917988	2	0
2_S1_C124	chr17	22037717	37744705	2	0
2_S1_C124	chr17	37994705	80950489	2	0
2_S1_C124	chr18	1	13869915	2	0
2_S1_C124	chr18	14119915	77797547	2	2
2_S1_C124	chr19	1	16309276	2	0
2_S1_C124	chr19	16559276	18965829	4	3
2_S1_C124	chr19	19215829	24113813	2	2
2_S1_C124	chr19	24363813	58800333	2	2
2_S1_C124	chr20	1	25388095	2	2
2_S1_C124	chr20	25638095	62119280	2	2
2_S1_C124	chr21	1	47879225	2	1
2_S1_C124	chr22	1	50727844	2	0
2_S1_C124	chrX	2589197	45662873	2	0
2_S1_C124	chrX	45912873	58100939	2	0
2_S1_C124	chrX	69769132	154938160	3	0
2_S1_C125	chr1	1	20033345	2	0
2_S1_C125	chr1	20283345	104371959	2	2
2_S1_C125	chr1	104621959	118054841	2	0
2_S1_C125	chr1	118304841	120291655	4	2
2_S1_C125	chr1	120541655	188974205	5	2
2_S1_C125	chr1	189224205	248234141	3	2
2_S1_C125	chr2	1	20566626	4	3
2_S1_C125	chr2	20816626	22517503	3	2
2_S1_C125	chr2	22767503	82241544	2	1
2_S1_C125	chr2	82491544	89074867	2	1
2_S1_C125	chr2	89324867	196111610	2	1
2_S1_C125	chr2	196361610	242637536	1	1
2_S1_C125	chr3	1	89999669	2	0
2_S1_C125	chr3	90249669	197339330	2	1
2_S1_C125	chr4	1	8680548	1	1
2_S1_C125	chr4	8930548	48806634	2	0
2_S1_C125	chr4	49056634	80783051	2	2
2_S1_C125	chr4	81033051	163584523	2	2
2_S1_C125	chr4	163834523	190845177	4	2
2_S1_C125	chr5	1	1482027	4	1
2_S1_C125	chr5	1732027	45951245	2	2
2_S1_C125	chr5	46201245	159987445	2	0
2_S1_C125	chr5	160237445	180599194	4	0
2_S1_C125	chr6	1	40753750	2	2
2_S1_C125	chr6	41003750	46943077	2	2
2_S1_C125	chr6	47193077	57484444	2	2
2_S1_C125	chr6	57734444	95211510	2	2
2_S1_C125	chr6	95461510	158711367	2	2
2_S1_C125	chr6	158961367	170483369	4	2
2_S1_C125	chr7	1	2566124	2	2
2_S1_C125	chr7	2816124	52793484	2	2
2_S1_C125	chr7	53043484	57344929	2	2
2_S1_C125	chr7	57594929	78997265	2	2
2_S1_C125	chr7	79247265	99384835	4	2
2_S1_C125	chr7	99634835	158953939	5	3
2_S1_C125	chr8	1	43464189	2	2
2_S1_C125	chr8	43714189	146232982	2	2
2_S1_C125	chr9	1	38455271	2	0
2_S1_C125	chr9	38705271	77484350	2	1
2_S1_C125	chr9	77734350	91201591	2	1
2_S1_C125	chr9	92318713	95194848	2	0
2_S1_C125	chr9	95444848	110089204	2	0
2_S1_C125	chr9	110339204	126253465	2	1
2_S1_C125	chr9	126503465	136798467	2	0
2_S1_C125	chr9	137048467	140652749	2	0
2_S1_C125	chr10	1	25935893	4	2
2_S1_C125	chr10	26185893	38238878	3	2
2_S1_C125	chr10	38488878	107406270	3	1
2_S1_C125	chr10	107656270	134971887	2	1
2_S1_C125	chr11	1	50467823	2	2
2_S1_C125	chr11	50717823	103641583	2	2
2_S1_C125	chr11	103891583	134714034	2	2
2_S1_C125	chr12	1	8895671	8	2
2_S1_C125	chr12	9145671	25168152	4	2
2_S1_C125	chr12	25418152	32876402	2	2
2_S1_C125	chr12	33126402	34541833	3	2
2_S1_C125	chr12	34791833	133124839	2	0
2_S1_C125	chr13	1	115048768	2	0
2_S1_C125	chr14	1	91377936	2	2
2_S1_C125	chr14	91627936	96629947	2	0
2_S1_C125	chr14	96879947	107118565	2	0
2_S1_C125	chr15	1	102279257	2	0
2_S1_C125	chr16	1	34866227	2	1
2_S1_C125	chr16	35116227	60796920	2	1
2_S1_C125	chr16	61046920	90104086	2	1
2_S1_C125	chr17	1	20917988	2	0
2_S1_C125	chr17	22037717	37744705	2	0
2_S1_C125	chr17	37994705	80950489	2	0
2_S1_C125	chr18	1	13869915	2	0
2_S1_C125	chr18	14119915	77797547	2	2
2_S1_C125	chr19	1	16309276	3	0
2_S1_C125	chr19	16559276	18965829	4	3
2_S1_C125	chr19	19215829	24113813	3	2
2_S1_C125	chr19	24363813	58800333	2	2
2_S1_C125	chr20	1	25388095	2	2
2_S1_C125	chr20	25638095	62119280	2	2
2_S1_C125	chr21	1	47879225	2	1
2_S1_C125	chr22	1	50727844	2	0
2_S1_C125	chrX	2589197	45662873	2	0
2_S1_C125	chrX	45912873	58100939	2	0
2_S1_C125	chrX	69769132	154938160	2	0
2_S1_C127	chr1	1	20033345	2	0
2_S1_C127	chr1	20283345	104371959	2	2
2_S1_C127	chr1	104621959	118054841	2	0
2_S1_C127	chr1	118304841	120291655	4	2
2_S1_C127	chr1	120541655	188974205	6	2
2_S1_C127	chr1	189224205	248234141	3	2
2_S1_C127	chr2	1	20566626	4	4
2_S1_C127	chr2	20816626	22517503	4	2
2_S1_C127	chr2	22767503	82241544	2	2
2_S1_C127	chr2	82491544	89074867	2	2
2_S1_C127	chr2	89324867	196111610	2	2
2_S1_C127	chr2	196361610	242637536	2	1
2_S1_C127	chr3	1	89999669	2	0
2_S1_C127	chr3	90249669	197339330	2	2
2_S1_C127	chr4	1	8680548	1	1
2_S1_C127	chr4	8930548	48806634	2	0
2_S1_C127	chr4	49056634	80783051	2	1
2_S1_C127	chr4	81033051	163584523	2	1
2_S1_C127	chr4	163834523	190845177	3	2
2_S1_C127	chr5	1	1482027	3	2
2_S1_C127	chr5	1732027	45951245	2	2
2_S1_C127	chr5	46201245	159987445	2	0
2_S1_C127	chr5	160237445	180599194	4	0
2_S1_C127	chr6	1	40753750	2	2
2_S1_C127	chr6	41003750	46943077	2	2
2_S1_C127	chr6	47193077	57484444	2	2
2_S1_C127	chr6	57734444	95211510	2	2
2_S1_C127	chr6	95461510	158711367	2	1
2_S1_C127	chr6	158961367	170483369	4	2
2_S1_C127	chr7	1	2566124	2	2
2_S1_C127	chr7	2816124	52793484	2	2
2_S1_C127	chr7	53043484	57344929	2	2
2_S1_C127	chr7	57594929	78997265	2	2
2_S1_C127	chr7	79247265	99384835	5	2
2_S1_C127	chr7	99634835	158953939	5	4
2_S1_C127	chr8	1	43464189	2	2
2_S1_C127	chr8	43714189	146232982	2	2
2_S1_C127	chr9	1	38455271	2	0
2_S1_C127	chr9	38705271	77484350	2	0
2_S1_C127	chr9	77734350	91201591	2	0
2_S1_C127	chr9	92318713	95194848	2	0
2_S1_C127	chr9	95444848	110089204	2	0
2_S1_C127	chr9	110339204	126253465	2	0
2_S1_C127	chr9	126503465	136798467	2	0
2_S1_C127	chr9	137048467	140652749	3	0
2_S1_C127	chr10	1	25935893	4	1
2_S1_C127	chr10	26185893	38238878	3	1
2_S1_C127	chr10	38488878	107406270	3	1
2_S1_C127	chr10	107656270	134971887	3	1
2_S1_C127	chr11	1	50467823	2	2
2_S1_C127	chr11	50717823	103641583	2	2
2_S1_C127	chr11	103891583	134714034	2	2
2_S1_C127	chr12	1	8895671	8	2
2_S1_C127	chr12	9145671	25168152	4	2
2_S1_C127	chr12	25418152	32876402	2	2
